日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2001-04-09,617.79,616.14,621.49,611.21,43284,70248000,1.66,-0.27,-1.65,0.31
2001-04-10,616.14,621.49,627.65,616.14,39710,65183000,1.87,0.87,5.35,0.29
2001-04-11,633.82,625.19,633.82,620.66,39723,65525000,2.12,0.6,3.7,0.29
2001-04-12,625.6,623.13,632.17,618.61,72915,120149000,2.17,-0.33,-2.06,0.52
2001-04-13,624.77,639.98,644.92,621.49,222942,373304992,3.76,2.7,16.85,1.6
2001-04-16,646.15,642.04,650.67,637.93,175754,297996992,1.99,0.32,2.06,1.26
2001-04-17,645.33,636.28,646.15,632.17,89307,150031008,2.18,-0.9,-5.76,0.64
2001-04-18,631.76,629.3,639.98,628.47,81575,136003008,1.81,-1.1,-6.98,0.59
2001-04-19,629.3,621.07,629.71,616.55,86040,141135008,2.09,-1.31,-8.23,0.62
2001-04-20,621.07,613.26,624.77,612.44,105891,172436992,1.99,-1.26,-7.81,0.76
2001-04-23,613.26,610.39,615.32,608.33,62462,100879000,1.14,-0.47,-2.87,0.45
2001-04-24,611.21,611.21,618.2,610.39,41858,67783000,1.28,0.13,0.82,0.3
2001-04-25,611.62,593.53,617.38,591.89,123479,196499008,4.17,-2.89,-17.68,0.89
2001-04-26,592.71,585.72,596.82,584.49,69619,108651000,2.08,-1.32,-7.81,0.5
2001-04-27,584.9,590.65,597.64,584.9,54906,85784000,2.18,0.84,4.93,0.39
2001-04-30,590.65,585.72,593.94,583.67,38319,59566000,1.74,-0.83,-4.93,0.28
2001-05-08,585.72,584.49,590.65,583.26,23696,36833578,1.26,-0.21,-1.23,0.17
2001-05-09,586.54,584.9,589.42,584.49,45627,70902000,0.84,0.07,0.41,0.33
2001-05-10,585.72,592.3,605.04,585.31,35342,55602000,3.37,1.27,7.4,0.25
2001-05-11,592.71,591.89,597.23,586.96,22410,35011000,1.73,-0.07,-0.41,0.16
2001-05-14,591.89,596.82,602.99,582.84,42033,65600000,3.4,0.83,4.93,0.3
2001-05-15,597.64,590.24,602.17,587.37,31979,50195000,2.48,-1.1,-6.58,0.23
2001-05-16,590.65,594.77,596.41,584.49,48507,75690000,2.02,0.77,4.53,0.35
2001-05-17,594.77,585.31,596,584.49,34574,53838000,1.94,-1.59,-9.46,0.25
2001-05-18,585.31,579.97,586.54,577.5,69729,107323000,1.54,-0.91,-5.34,0.5
2001-05-21,579.97,573.39,580.38,571.33,91222,139034000,1.56,-1.13,-6.58,0.66
2001-05-22,573.39,582.02,594.77,573.39,73003,113669000,3.73,1.51,8.63,0.52
2001-05-23,584.49,593.94,597.23,577.5,72872,113614000,3.39,2.05,11.92,0.52
2001-05-24,593.94,586.54,598.88,584.08,57709,90424000,2.49,-1.25,-7.4,0.41
2001-05-25,586.54,586.96,592.71,581.61,28424,44110000,1.89,0.07,0.42,0.2
2001-05-28,588.6,599.29,605.86,588.6,109881,174535008,2.94,2.1,12.33,0.79
2001-05-29,599.29,599.29,607.51,598.88,71346,113863000,1.44,0,0,0.51
2001-05-30,600.11,617.38,620.25,600.11,144197,233935008,3.36,3.02,18.09,1.04
2001-05-31,619.43,613.26,622.72,612.03,68527,111426000,1.73,-0.67,-4.12,0.49
2001-06-01,613.26,617.38,629.71,612.44,96910,159154000,2.82,0.67,4.12,0.7
2001-06-04,618.2,608.33,622.72,605.86,54364,87825000,2.73,-1.47,-9.05,0.39
2001-06-05,607.51,601.34,612.85,599.29,52559,83808000,2.23,-1.15,-6.99,0.38
2001-06-06,601.34,601.75,608.33,598.88,43113,68730000,1.57,0.07,0.41,0.31
2001-06-07,601.75,598.47,605.04,596.41,52996,84033000,1.43,-0.55,-3.28,0.38
2001-06-08,598.05,593.94,599.7,584.9,38217,60046000,2.47,-0.76,-4.53,0.27
2001-06-11,594.77,586.96,596.82,586.54,41376,64590000,1.73,-1.18,-6.98,0.3
2001-06-12,586.96,589.01,596.41,584.49,30371,47482000,2.03,0.35,2.05,0.22
2001-06-13,589.42,600.93,606.28,589.01,41233,65259000,2.93,2.02,11.92,0.3
2001-06-14,605.04,594.77,613.26,592.71,66614,106511000,3.42,-1.03,-6.16,0.48
2001-06-15,592.71,596.41,600.93,589.01,29632,46501000,2,0.28,1.64,0.21
2001-06-18,596.41,582.84,597.64,577.09,41755,64927000,3.45,-2.28,-13.57,0.3
2001-06-19,580.38,581.61,584.08,576.27,29865,45936000,1.34,-0.21,-1.23,0.21
2001-06-20,582.43,575.44,588.19,570.92,49580,75939000,2.97,-1.06,-6.17,0.36
2001-06-21,575.44,577.91,580.79,572.57,44313,67836000,1.43,0.43,2.47,0.32
2001-06-22,579.56,587.78,590.24,572.16,33045,50776000,3.13,1.71,9.87,0.24
2001-06-25,588.6,592.71,596.82,587.78,29092,45637000,1.54,0.84,4.93,0.21
2001-06-26,592.71,585.31,593.12,584.49,33490,52098000,1.46,-1.25,-7.4,0.24
2001-06-27,584.49,582.43,587.78,579.97,33555,51803000,1.33,-0.49,-2.88,0.24
2001-06-28,583.67,576.68,587.37,575.86,34889,53645000,1.98,-0.99,-5.75,0.25
2001-07-02,579.56,578.32,588.6,576.27,22439,34537000,2.14,0.28,1.64,0.16
2001-07-03,578.32,579.56,581.2,576.27,16216,24899000,0.85,0.21,1.24,0.12
2001-07-04,580.38,588.19,592.71,580.38,22095,34398000,2.13,1.49,8.63,0.16
2001-07-05,590.65,591.07,607.1,590.24,80325,127473000,2.87,0.49,2.88,0.58
2001-07-06,593.12,584.49,597.64,582.43,24026,37503000,2.57,-1.11,-6.58,0.17
2001-07-09,591.89,579.56,591.89,578.32,17663,27237000,2.32,-0.84,-4.93,0.13
2001-07-10,579.56,582.43,584.08,578.73,14205,21890000,0.92,0.5,2.87,0.1
2001-07-11,582.43,575.03,583.67,573.39,41445,63359000,1.77,-1.27,-7.4,0.3
2001-07-12,575.03,570.92,576.27,565.58,45039,68186000,1.86,-0.71,-4.11,0.32
2001-07-13,571.33,568.46,576.27,567.63,21891,33142581,1.51,-0.43,-2.46,0.16
2001-07-16,572.16,561.88,579.56,559.82,28337,42683000,3.47,-1.16,-6.58,0.2
2001-07-17,561.88,555.71,562.29,549.55,33506,49315000,2.27,-1.1,-6.17,0.24
2001-07-18,557.77,570.51,605.04,557.77,22853,34621000,8.51,2.66,14.8,0.16
2001-07-19,570.51,568.87,572.16,559,20263,30429000,2.31,-0.29,-1.64,0.15
2001-07-20,572.16,572.16,579.56,565.99,36420,55244000,2.39,0.58,3.29,0.26
2001-07-23,574.21,568.46,578.73,567.22,26996,40926000,2.01,-0.65,-3.7,0.19
2001-07-24,567.22,563.52,567.22,561.06,31326,46923000,1.08,-0.87,-4.94,0.23
2001-07-25,563.11,555.3,564.76,553.66,32353,48066000,1.97,-1.46,-8.22,0.23
2001-07-26,555.3,554.48,557.77,547.9,29724,43631000,1.78,-0.15,-0.82,0.21
2001-07-27,557.77,563.52,564.76,548.31,32433,48053000,2.97,1.63,9.04,0.23
2001-07-30,559.82,522.83,559.82,506.38,75980,108007000,9.48,-7.22,-40.69,0.55
2001-07-31,515.02,515.84,531.05,512.55,40376,56392000,3.54,-1.34,-6.99,0.29
2001-08-01,516.66,531.46,531.87,516.66,36467,51147000,2.95,3.03,15.62,0.26
2001-08-02,531.46,520.77,531.87,513.78,29005,40401000,3.4,-2.01,-10.69,0.21
2001-08-03,520.77,515.02,522.42,508.44,37632,51911000,2.68,-1.1,-5.75,0.27
2001-08-06,512.55,483.77,513.78,465.28,76041,99291000,9.42,-6.07,-31.25,0.55
2001-08-07,481.31,488.3,490.76,471.44,35797,46623000,3.99,0.94,4.53,0.26
2001-08-08,489.12,481.31,489.53,478.02,27902,36322000,2.36,-1.43,-6.99,0.2
2001-08-09,481.72,485.42,489.12,481.31,26722,34910000,1.62,0.85,4.11,0.19
2001-08-10,505.56,499.81,505.56,494.05,24964,33496000,2.37,2.96,14.39,0.18
2001-08-13,501.45,500.63,507.21,496.11,22956,30971000,2.22,0.16,0.82,0.16
2001-08-14,498.57,494.87,505.97,489.94,20427,27399000,3.2,-1.15,-5.76,0.15
2001-08-15,496.11,495.7,498.16,493.23,12583,16792000,1,0.17,0.83,0.09
2001-08-16,496.11,485.42,496.11,483.77,29097,38296000,2.49,-2.07,-10.28,0.21
2001-08-17,485.01,490.35,496.52,484.19,12351,16303000,2.54,1.02,4.93,0.09
2001-08-20,490.76,490.76,493.23,485.01,13489,17742000,1.68,0.08,0.41,0.1
2001-08-21,494.05,494.87,501.45,492.41,13534,18099000,1.84,0.84,4.11,0.1
2001-08-22,492.41,487.88,494.05,483.77,17110,22439000,2.08,-1.41,-6.99,0.12
2001-08-23,485.83,486.24,489.12,481.72,16623,21713000,1.52,-0.34,-1.64,0.12
2001-08-24,487.88,482.54,493.23,481.72,13335,17445000,2.37,-0.76,-3.7,0.1
2001-08-27,482.54,472.67,482.95,465.28,30753,39338000,3.66,-2.05,-9.87,0.22
2001-08-28,469.39,473.91,475.55,461.16,24978,31612000,3.04,0.26,1.24,0.18
2001-08-29,474.73,473.91,480.49,473.5,15802,20302000,1.47,0,0,0.11
2001-08-30,473.91,469.39,473.91,468.56,9265,11784000,1.13,-0.95,-4.52,0.07
2001-08-31,469.39,469.8,475.14,468.56,9271,11782000,1.4,0.09,0.41,0.07
2001-09-03,471.44,464.45,475.96,463.22,13092,16526000,2.71,-1.14,-5.35,0.09
2001-09-04,461.16,479.66,483.77,461.16,21234,27291000,4.87,3.27,15.21,0.15
2001-09-05,483.77,478.84,487.06,475.55,17692,23069000,2.4,-0.17,-0.82,0.13
2001-09-06,478.84,482.13,482.95,475.55,13026,16884000,1.55,0.69,3.29,0.09
2001-09-07,481.72,468.98,481.72,464.86,23369,29751000,3.5,-2.73,-13.15,0.17
2001-09-10,463.22,481.72,483.77,461.16,20550,26472000,4.82,2.72,12.74,0.15
2001-09-11,485.01,477.2,485.83,475.14,15839,20482000,2.22,-0.94,-4.52,0.11
2001-09-12,455,466.51,469.39,444.72,47979,60072000,5.17,-2.24,-10.69,0.34
2001-09-13,468.56,464.86,473.5,464.45,11031,13954000,1.94,-0.35,-1.65,0.08
2001-09-14,465.28,456.64,469.39,455,22289,27721000,3.1,-1.77,-8.22,0.16
2001-09-17,455,441.02,455,440.61,50960,61735000,3.15,-3.42,-15.62,0.37
2001-09-18,441.43,444.72,452.94,439.79,22364,27098000,2.98,0.84,3.7,0.16
2001-09-19,444.72,476.37,481.31,442.25,52579,66430000,8.78,7.12,31.65,0.38
2001-09-20,477.61,467.33,484.19,465.28,57348,73850000,3.97,-1.9,-9.04,0.41
2001-09-21,465.69,466.92,472.67,461.58,18927,23931000,2.37,-0.09,-0.41,0.14
2001-09-24,466.92,461.16,466.92,457.46,11867,14884000,2.03,-1.23,-5.76,0.09
2001-09-25,463.22,464.86,473.09,461.16,14115,17808000,2.59,0.8,3.7,0.1
2001-09-26,465.28,458.29,465.28,457.05,11419,14252000,1.77,-1.41,-6.57,0.08
2001-09-27,457.05,460.75,468.98,455,14468,18109000,3.05,0.54,2.46,0.1
2001-09-28,465.28,471.44,474.32,463.22,21822,27766000,2.41,2.32,10.69,0.16
2001-10-08,471.44,463.63,474.73,459.11,14681,18546000,3.31,-1.66,-7.81,0.11
2001-10-09,463.22,475.55,480.07,459.11,22102,28267000,4.52,2.57,11.92,0.16
2001-10-10,459.52,455.41,461.58,441.02,21277,26286000,4.32,-4.24,-20.14,0.15
2001-10-11,452.94,443.9,459.11,436.5,33521,40628000,4.96,-2.53,-11.51,0.24
2001-10-12,443.9,466.1,475.96,436.5,58225,72607000,8.89,5,22.2,0.42
2001-10-15,465.69,480.07,485.01,457.05,70961,91299000,6,3,13.97,0.5
2001-10-16,480.07,473.91,481.72,467.33,30025,38497000,3,-1.28,-6.16,0.21
2001-10-17,473.5,482.95,497.34,470.21,104854,137723008,5.72,1.91,9.04,0.74
2001-10-18,485.01,485.42,497.75,481.72,87073,114648000,3.32,0.51,2.47,0.62
2001-10-19,483.77,470.21,484.19,455,93921,119883000,6.01,-3.13,-15.21,0.67
2001-10-22,468.56,473.91,485.42,464.45,56638,73022000,4.46,0.79,3.7,0.4
2001-10-23,526.53,526.53,526.53,502.27,288159,403208992,5.12,11.1,52.62,2.05
2001-10-24,536.39,527.35,543.38,515.02,269604,382936992,5.39,0.16,0.82,1.91
2001-10-25,522.83,513.78,526.53,512.55,83517,115800000,2.65,-2.57,-13.57,0.59
2001-10-26,513.78,518.72,522.83,508.85,52168,72146000,2.72,0.96,4.94,0.37
2001-10-29,519.54,518.3,526.94,514.6,35707,49833000,2.38,-0.08,-0.42,0.25
2001-10-30,518.3,507.21,518.72,505.56,42077,57538000,2.54,-2.14,-11.09,0.3
2001-10-31,506.38,515.02,515.43,502.27,27271,37243000,2.59,1.54,7.81,0.19
2001-11-01,515.02,513.78,522.83,511.73,21908,30310000,2.16,-0.24,-1.24,0.16
2001-11-02,516.66,506.38,516.66,505.15,23722,32338000,2.24,-1.44,-7.4,0.17
2001-11-05,504.33,498.98,505.56,497.34,24612,33088000,1.62,-1.46,-7.4,0.17
2001-11-06,500.22,497.75,504.33,495.28,19944,26784000,1.81,-0.25,-1.23,0.14
2001-11-07,491.17,474.32,498.98,463.22,51570,67442000,7.18,-4.71,-23.43,0.37
2001-11-08,469.39,482.13,485.83,463.22,33479,43102000,4.77,1.65,7.81,0.24
2001-11-09,482.13,494.87,498.16,475.55,42662,56287000,4.69,2.64,12.74,0.3
2001-11-12,495.7,492.82,497.75,487.88,22648,30083000,1.99,-0.41,-2.05,0.16
2001-11-13,492,493.64,501.45,489.12,12828,17117000,2.5,0.17,0.82,0.09
2001-11-14,492.82,489.53,496.11,489.12,11156,14804000,1.42,-0.83,-4.11,0.08
2001-11-15,489.12,485.42,492.82,481.72,14455,18922000,2.27,-0.84,-4.11,0.1
2001-11-16,517.89,492,531.05,489.94,56401,76492000,8.47,1.36,6.58,0.4
2001-11-19,497.34,492.41,497.34,487.88,56402,76492351,1.92,0.08,0.41,0.4
2001-11-20,496.11,501.86,505.15,492,13229,17502011,2.67,1.92,9.45,0.09
2001-11-21,504.33,510.08,510.49,497.75,27758,37454982,2.54,1.64,8.22,0.2
2001-11-22,510.08,510.49,514.6,506.38,28119,38578000,1.61,0.08,0.41,0.2
2001-11-23,510.49,503.92,510.91,502.27,19831,26963000,1.69,-1.29,-6.57,0.14
2001-11-26,502.27,497.75,502.27,496.93,18437,24732000,1.06,-1.22,-6.17,0.13
2001-11-27,497.75,499.39,501.45,496.11,15114,20267000,1.07,0.33,1.64,0.11
2001-11-28,501.45,502.27,512.55,499.81,25681,34837000,2.55,0.58,2.88,0.18
2001-11-29,502.27,497.75,504.33,496.11,22331,29958000,1.64,-0.9,-4.52,0.16
2001-11-30,496.11,498.98,502.27,494.05,23024,30819000,1.65,0.25,1.23,0.16
2001-12-03,498.98,502.27,507.21,498.16,31014,41900000,1.81,0.66,3.29,0.22
2001-12-04,502.27,505.97,508.44,499.39,25995,35226000,1.8,0.74,3.7,0.18
2001-12-05,506.38,491.58,506.79,490.76,46200,61795000,3.17,-2.84,-14.39,0.33
2001-12-06,491.58,492.41,497.75,487.47,34154,45149000,2.09,0.17,0.83,0.24
2001-12-07,492.41,489.53,497.75,487.06,23498,30980000,2.17,-0.58,-2.88,0.17
2001-12-10,487.88,487.47,489.12,483.36,18770,24583000,1.18,-0.42,-2.06,0.13
2001-12-11,488.3,484.19,492,481.72,21822,28533000,2.11,-0.67,-3.28,0.15
2001-12-12,483.77,475.14,483.77,473.5,34074,43912000,2.12,-1.87,-9.05,0.24
2001-12-13,473.5,470.21,479.25,469.39,26717,34256000,2.08,-1.04,-4.93,0.19
2001-12-14,469.39,469.8,475.55,466.51,20302,25850000,1.92,-0.09,-0.41,0.14
2001-12-17,468.98,465.28,472.26,464.45,22050,27850000,1.66,-0.96,-4.52,0.16
2001-12-18,465.28,469.39,469.39,464.45,16559,20927000,1.06,0.88,4.11,0.12
2001-12-19,470.21,462.81,473.5,461.16,24639,31157000,2.63,-1.4,-6.58,0.17
2001-12-20,461.16,453.35,462.81,450.89,30866,38043000,2.58,-2.04,-9.46,0.22
2001-12-21,452.94,454.18,455,452.12,19775,24338000,0.64,0.18,0.83,0.14
2001-12-24,457.05,444.72,457.46,442.25,29927,36322000,3.35,-2.08,-9.46,0.21
2001-12-25,441.84,445.95,448.01,440.2,22477,27149000,1.76,0.28,1.23,0.16
2001-12-26,445.95,452.94,452.94,442.67,18084,21976000,2.3,1.57,6.99,0.13
2001-12-27,452.94,444.72,457.88,443.9,22537,27534000,3.09,-1.81,-8.22,0.16
2001-12-28,444.72,447.19,450.89,443.9,23829,28919000,1.57,0.56,2.47,0.17
2001-12-31,448.83,450.89,452.94,444.72,21158,25781000,1.84,0.83,3.7,0.15
2002-01-04,452.12,445.13,452.94,443.49,12540,15274000,2.1,-1.28,-5.76,0.09
2002-01-07,445.13,442.25,448.83,438.56,16117,19372000,2.31,-0.65,-2.88,0.11
2002-01-08,441.43,441.43,448.01,440.61,14385,17352000,1.67,-0.19,-0.82,0.1
2002-01-09,440.61,436.09,442.67,434.44,23650,28219000,1.86,-1.21,-5.34,0.17
2002-01-10,434.44,432.8,436.5,419.23,58288,67518000,3.96,-0.75,-3.29,0.41
2002-01-11,432.8,420.88,433.21,420.06,27036,31269000,3.04,-2.75,-11.92,0.19
2002-01-14,416.36,400.32,416.77,399.5,47988,53365000,4.1,-4.89,-20.56,0.34
2002-01-15,395.39,393.75,405.67,393.34,33789,37102000,3.08,-1.64,-6.57,0.24
2002-01-16,395.39,399.5,404.44,391.28,23518,25771000,3.34,1.46,5.75,0.17
2002-01-17,399.5,371.14,399.5,368.67,39280,41505000,7.72,-7.1,-28.36,0.28
2002-01-18,366.62,366.2,375.25,358.39,55843,56711000,4.54,-1.33,-4.94,0.4
2002-01-21,366.2,341.95,366.62,341.13,50244,49446000,6.96,-6.62,-24.25,0.36
2002-01-22,338.25,341.95,354.28,336.61,34656,33522000,5.17,0,0,0.25
2002-01-23,341.95,372.37,372.78,338.25,40742,40302000,10.1,8.9,30.42,0.29
2002-01-24,366.62,373.19,383.06,354.28,53538,55613000,7.73,0.22,0.82,0.38
2002-01-25,373.19,367.03,374.84,364.56,24722,25369000,2.75,-1.65,-6.16,0.18
2002-01-28,367.44,343.18,372.78,341.95,42525,41783000,8.4,-6.5,-23.85,0.3
2002-01-29,337.84,349.76,353.05,335.78,26379,25631000,5.03,1.92,6.58,0.19
2002-01-30,350.17,353.05,354.28,344.01,17524,17162000,2.94,0.94,3.29,0.12
2002-01-31,354.28,380.18,385.11,354.28,90681,94665000,8.73,7.68,27.13,0.64
2002-02-01,379.77,374.02,390.46,370.73,49506,51981000,5.19,-1.62,-6.16,0.35
2002-02-04,374.02,381.83,383.06,368.67,34694,36277000,3.85,2.09,7.81,0.25
2002-02-05,381.83,390.87,398.68,379.77,56953,61446000,4.95,2.37,9.04,0.4
2002-02-06,393.34,374.43,394.57,374.02,38547,40758000,5.26,-4.21,-16.44,0.27
2002-02-07,374.43,387.17,389.64,374.43,37699,40069000,4.06,3.4,12.74,0.27
2002-02-08,393.34,385.53,393.75,383.06,34232,36670000,2.76,-0.42,-1.64,0.24
2002-02-25,394.57,377.3,395.39,374.02,58945,62017000,5.54,-2.13,-8.23,0.42
2002-02-26,374.84,366.62,376.89,361.68,45629,46606000,4.03,-2.83,-10.68,0.32
2002-02-27,366.62,371.14,377.3,366.62,33362,34486000,2.91,1.23,4.52,0.24
2002-02-28,371.14,364.56,371.96,363.74,27547,28132000,2.21,-1.77,-6.58,0.2
2002-03-01,364.56,366.2,374.84,362.51,34547,35315000,3.38,0.45,1.64,0.25
2002-03-04,366.2,373.19,373.6,362.92,21196,21749000,2.92,1.91,6.99,0.15
2002-03-05,374.02,383.06,387.58,373.19,59252,62515000,3.86,2.64,9.87,0.42
2002-03-06,383.47,391.28,402.38,380.18,115324,125274000,5.8,2.15,8.22,0.82
2002-03-07,391.28,416.36,417.59,387.99,146089,161408992,7.56,6.41,25.08,1.04
2002-03-08,420.06,416.36,427.46,407.72,155733,177803008,4.74,0,0,1.11
2002-03-11,418,421.29,422.93,411.83,90161,103359000,2.67,1.18,4.93,0.64
2002-03-12,421.29,410.19,430.33,409.78,110899,127298000,4.88,-2.63,-11.1,0.79
2002-03-13,405.67,421.29,448.83,401.56,264321,311956000,11.52,2.71,11.1,1.88
2002-03-14,420.88,426.22,431.16,416.77,89993,104348000,3.42,1.17,4.93,0.64
2002-03-15,430.33,414.3,435.27,412.66,98778,114508000,5.3,-2.8,-11.92,0.7
2002-03-18,420.47,436.09,437.32,416.36,165283,194138000,5.06,5.26,21.79,1.17
2002-03-19,436.09,438.14,443.08,429.92,99549,118662000,3.02,0.47,2.05,0.71
2002-03-20,438.56,436.09,443.49,431.98,92908,110858000,2.63,-0.47,-2.05,0.66
2002-03-21,438.14,431.57,440.61,431.16,61965,73509000,2.17,-1.04,-4.52,0.44
2002-03-22,430.33,419.23,431.16,415.95,63435,73206000,3.52,-2.86,-12.34,0.45
2002-03-25,419.23,420.88,422.11,415.12,32796,37577000,1.67,0.39,1.65,0.23
2002-03-26,420.88,411.83,420.88,407.72,41994,47472000,3.13,-2.15,-9.05,0.3
2002-03-27,409.78,411.01,417.18,407.31,24968,28170000,2.4,-0.2,-0.82,0.18
2002-03-28,409.78,411.83,420.88,409.78,24931,28377000,2.7,0.2,0.82,0.18
2002-03-29,413.89,400.74,415.95,398.68,39688,44235000,4.19,-2.69,-11.09,0.28
2002-04-01,400.74,398.68,401.97,391.69,27331,29857000,2.57,-0.51,-2.06,0.19
2002-04-02,398.68,386.76,401.15,385.94,25417,27495000,3.82,-2.99,-11.92,0.18
2002-04-03,386.35,390.46,394.57,381.83,22735,24454000,3.29,0.96,3.7,0.16
2002-04-04,391.69,404.02,405.67,388.4,29912,32793000,4.42,3.47,13.56,0.21
2002-04-05,405.67,405.67,409.78,400.74,27113,30153000,2.24,0.41,1.65,0.19
2002-04-08,407.72,410.6,413.89,404.02,31058,34923000,2.43,1.22,4.93,0.22
2002-04-09,409.78,405.67,411.83,395.39,69026,76176000,4,-1.2,-4.93,0.49
2002-04-10,405.67,404.44,407.72,396.62,52035,57299000,2.74,-0.3,-1.23,0.37
2002-04-11,404.44,400.32,405.67,398.68,35898,39711000,1.73,-1.02,-4.12,0.25
2002-04-12,399.5,404.02,404.85,395.8,28848,31837000,2.26,0.92,3.7,0.2
2002-04-15,401.56,394.98,404.85,392.51,24409,26679000,3.05,-2.24,-9.04,0.17
2002-04-16,391.28,390.46,396.62,388.81,25418,27467000,1.98,-1.14,-4.52,0.18
2002-04-17,389.64,389.23,393.75,388.4,19398,20907000,1.37,-0.32,-1.23,0.14
2002-04-19,386.35,378.13,386.35,376.07,54656,57404000,2.64,-2.85,-11.1,0.39
2002-04-22,378.13,378.13,378.95,373.19,24760,25802000,1.52,0,0,0.18
2002-04-23,378.95,379.77,394.98,378.95,28682,30635000,4.24,0.43,1.64,0.2
2002-04-24,380.18,378.54,385.94,376.48,25372,26651000,2.49,-0.32,-1.23,0.18
2002-04-25,379.36,387.58,389.23,377.72,25428,26943000,3.04,2.39,9.04,0.18
2002-04-26,387.58,391.28,397.45,386.76,29650,32127000,2.76,0.95,3.7,0.21
2002-04-29,393.34,397.86,398.68,387.17,36360,39504000,2.94,1.68,6.58,0.26
2002-04-30,398.68,420.06,431.98,395.39,197516,225426000,9.2,5.58,22.2,1.4
2002-05-08,421.29,420.06,430.33,417.18,79135,91729000,3.13,0,0,0.56
2002-05-09,417.18,432.39,437.73,417.18,120076,141088992,4.89,2.94,12.33,0.85
2002-05-10,431.98,420.88,431.98,415.95,69409,80699000,3.71,-2.66,-11.51,0.49
2002-05-13,420.06,413.07,423.35,412.25,49230,56115000,2.64,-1.86,-7.81,0.35
2002-05-14,412.66,408.96,419.65,406.9,26344,29842000,3.09,-0.99,-4.11,0.19
2002-05-15,407.72,403.2,409.78,397.45,35218,39061000,3.01,-1.41,-5.76,0.25
2002-05-16,401.56,408.14,408.96,395.8,65627,72575000,3.26,1.23,4.94,0.47
2002-05-17,408.55,411.83,414.71,405.26,51529,57970000,2.32,0.9,3.69,0.37
2002-05-20,411.83,406.08,413.07,403.2,31594,35249000,2.4,-1.4,-5.75,0.22
2002-05-21,411.83,417.59,423.35,408.14,56984,65273000,3.75,2.83,11.51,0.4
2002-05-23,412.25,407.31,419.65,404.02,51567,58130000,3.74,-2.46,-10.28,0.37
2002-05-24,407.31,397.04,407.72,395.8,45130,49758000,2.93,-2.52,-10.27,0.32
2002-05-27,395.39,395.39,401.56,391.28,22483,24438000,2.59,-0.42,-1.65,0.16
2002-05-28,399.09,403.61,408.55,395.39,29559,32895000,3.33,2.08,8.22,0.21
2002-05-29,406.49,400.32,406.9,398.68,25399,28031000,2.04,-0.82,-3.29,0.18
2002-05-30,399.5,410.6,412.25,396.62,42861,47762000,3.9,2.57,10.28,0.3
2002-05-31,410.6,406.08,418.41,405.67,39313,44443000,3.1,-1.1,-4.52,0.28
2002-06-03,405.67,405.67,411.42,402.38,38155,42559000,2.23,-0.1,-0.41,0.27
2002-06-04,407.72,416.36,424.17,407.72,69857,79869000,4.06,2.64,10.69,0.5
2002-06-05,416.36,401.56,418,400.74,39444,44111000,4.15,-3.55,-14.8,0.28
2002-06-06,399.5,415.53,419.23,396.21,66910,75097000,5.73,3.48,13.97,0.48
2002-06-07,415.95,417.18,422.93,411.01,78452,89973000,2.87,0.4,1.65,0.56
2002-06-10,416.77,421.7,433.62,413.89,68047,79086000,4.73,1.08,4.52,0.48
2002-06-11,421.7,420.06,426.22,417.59,25962,29893000,2.05,-0.39,-1.64,0.18
2002-06-12,420.06,422.93,424.17,413.48,33311,38103000,2.54,0.68,2.87,0.24
2002-06-13,422.93,414.3,423.35,413.89,20105,23018000,2.24,-2.04,-8.63,0.14
2002-06-14,414.3,406.49,414.3,404.44,34068,38374000,2.38,-1.89,-7.81,0.24
2002-06-17,403.61,407.72,407.72,402.79,18520,20656000,1.21,0.3,1.23,0.13
2002-06-18,407.72,414.3,418,407.72,33824,38387000,2.52,1.61,6.58,0.24
2002-06-19,413.48,406.08,419.23,405.26,48417,54554000,3.37,-1.98,-8.22,0.34
2002-06-20,406.08,408.14,415.95,406.08,20745,23375000,2.43,0.51,2.06,0.15
2002-06-21,409.78,436.91,445.13,409.78,321467,380398016,8.66,7.05,28.77,2.28
2002-06-24,485.83,485.83,485.83,473.91,575771,753049984,2.73,11.2,48.92,4.09
2002-06-25,539.27,539.68,539.68,511.32,1176848,1683309952,5.84,11.08,53.85,8.36
2002-06-26,531.05,540.91,567.22,526.94,814647,1195457024,7.46,0.23,1.23,5.78
2002-06-27,539.27,554.48,567.63,539.27,526997,783208000,5.24,2.51,13.57,3.74
2002-06-28,556.95,563.93,584.49,553.25,615102,931425024,5.63,1.7,9.45,4.37
2002-07-01,565.99,556.12,567.22,552.84,180048,267704992,2.55,-1.38,-7.81,1.28
2002-07-02,554.07,561.88,563.11,545.44,139774,205950000,3.18,1.04,5.76,0.99
2002-07-03,560.65,570.1,584.49,560.23,232846,354551008,4.32,1.46,8.22,1.65
2002-07-04,572.16,555.3,580.79,554.07,216896,326230016,4.69,-2.6,-14.8,1.54
2002-07-05,554.07,560.23,561.06,550.78,76053,112616000,1.85,0.89,4.93,0.54
2002-07-08,561.88,559,568.05,556.12,110526,164899008,2.13,-0.22,-1.23,0.78
2002-07-09,559.82,559.82,568.46,555.3,118113,176207008,2.35,0.15,0.82,0.84
2002-07-10,561.06,538.86,563.93,533.1,296248,429851008,5.51,-3.74,-20.96,2.1
2002-07-11,535.16,535.16,541.74,529.81,129835,186082000,2.21,-0.69,-3.7,0.92
